ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2017-08-22,15:11,10.745,10.745,10.745,10.745,7270,3
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-08-22,15:11,9.451,9.451,9.45,9.45,5683,7
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-08-22,15:11,27.825,27.825,27.82,27.82,1240,9
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-08-22,15:11,75.25,75.25,75.21,75.21,474,8
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-08-22,15:11,19.83,19.83,19.825,19.825,1714,3
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-08-22,15:11,69.14,69.16,69.14,69.16,46,2
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-08-22,15:11,82.16,82.16,82.14,82.14,176,5
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-08-22,15:11,47.94,47.94,47.915,47.92,1712,10
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON","Common stock","EUR",2504817,2017-08-22,15:11,16.35,16.35,16.35,16.35,31,1
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2017-08-22,15:11,34.045,34.05,34.045,34.05,453,4
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2017-08-22,15:11,11.635,11.635,11.625,11.635,7378,14
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-08-22,15:11,61.82,61.82,61.82,61.82,219,1
"DE000TCAG172","TC1","TELE COLUMBUS AG NA O.N.","Common stock","EUR",2504853,2017-08-22,15:11,9.914,9.914,9.914,9.914,40,2
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2017-08-22,15:11,35.63,35.63,35.625,35.625,277,2
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2017-08-22,15:11,14.625,14.63,14.625,14.63,2241,3
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-08-22,15:11,20.84,20.85,20.835,20.835,3925,11
"DE000VTG9999","VT9","VTG AG O.N.","Common stock","EUR",2504857,2017-08-22,15:11,43.96,43.96,43.895,43.895,329,11
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2017-08-22,15:11,84,84.05,84,84.05,144,2
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2017-08-22,15:11,105.1,105.1,105.1,105.1,106,4
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-08-22,15:11,40.08,40.085,40.06,40.06,1097,11
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2017-08-22,15:11,49.985,50.01,49.98,50.01,665,6
"DE0005093108","AAD","AMADEUS FIRE AG","Common stock","EUR",2504879,2017-08-22,15:11,76.96,76.96,76.96,76.96,3,1
"DE0005102008","BSL","BASLER AG O.N.","Common stock","EUR",2504880,2017-08-22,15:11,158.35,158.35,158.35,158.35,33,1
"DE0005103006","ADV","ADVA OPT.NETW.SE  O.N.","Common stock","EUR",2504881,2017-08-22,15:11,6.34,6.349,6.34,6.349,3841,8
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2017-08-22,15:11,157.8,158,157.6,157.6,602,11
"DE0005137004","QSC","QSC AG NA O.N.","Common stock","EUR",2504887,2017-08-22,15:11,1.738,1.738,1.738,1.738,989,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2017-08-22,15:11,13.76,13.765,13.76,13.765,6933,6
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2017-08-22,15:11,58.67,58.67,58.65,58.65,283,3
"DE0005168108","B5A","BAUER AG","Common stock","EUR",2504896,2017-08-22,15:11,25.97,25.97,25.96,25.97,1033,5
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-08-22,15:11,79.47,79.47,79.46,79.47,744,8
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2017-08-22,15:11,89.6,89.6,89.59,89.59,328,6
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2017-08-22,15:11,69.55,69.55,69.44,69.44,356,6
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2017-08-22,15:11,75.36,75.4,75.36,75.4,87,4
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2017-08-22,15:11,195.25,195.35,195.2,195.35,1983,14
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-08-22,15:11,63.69,63.69,63.67,63.67,266,2
"DE0005493365","HYQ","HYPOPORT AG","Common stock","EUR",2504941,2017-08-22,15:11,123.1,123.1,123.1,123.1,3,1
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2017-08-22,15:11,53.64,53.64,53.64,53.64,66,2
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2017-08-22,15:11,35.22,35.22,35.205,35.205,5865,12
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2017-08-22,15:11,15.585,15.585,15.585,15.585,4730,4
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-08-22,15:11,98.53,98.57,98.53,98.57,42,3
"DE0005659700","EUZ","ECKERT+ZIEGLER AG O.N.","Common stock","EUR",2504962,2017-08-22,15:11,34.06,34.07,34.06,34.06,81,2
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2017-08-22,15:11,15.485,15.495,15.485,15.495,2314,3
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2017-08-22,15:11,70.65,70.65,70.65,70.65,44,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-08-22,15:11,82.55,82.55,82.54,82.54,437,8
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2017-08-22,15:11,70.1,70.13,70.1,70.11,7222,16
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2017-08-22,15:11,79.53,79.54,79.53,79.54,506,6
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2017-08-22,15:11,47.71,47.72,47.7,47.7,323,5
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2017-08-22,15:11,16.27,16.27,16.27,16.27,413,1
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2017-08-22,15:11,89.83,89.83,89.82,89.82,591,6
